observableId	preequilibrationConditionId	simulationConditionId	measurement	time	observableParameters	noiseParameters	noiseDistribution
AC_Fsk_Obs_11	D001_Isensee_RS46_TC001	D001_Isensee_RS46_TC001	-0.0091003192560396	0			normal
AC_Fsk_Obs_11	D001_Isensee_RS46_TC001	D001_Isensee_RS46_TC001	NaN	7			normal
AC_Fsk_Obs_11	D001_Isensee_RS46_TC001	D001_Isensee_RS46_TC001	NaN	10			normal
AC_Fsk_Obs_11	D001_Isensee_RS46_TC001	D001_Isensee_RS46_TC001	-0.0632614891810425	15			normal
AC_Fsk_Obs_11	D001_Isensee_RS46_TC001	D001_Isensee_RS46_TC001	NaN	20			normal
AC_Fsk_Obs_11	D001_Isensee_RS46_TC001	D001_Isensee_RS46_TC001	-0.260148934179793	30			normal
AC_Fsk_Obs_11	D001_Isensee_RS46_TC001	D001_Isensee_RS46_TC001	NaN	35			normal
AC_Fsk_Obs_11	D001_Isensee_RS46_TC001	D001_Isensee_RS46_TC001	-0.163786768708984	45			normal
AC_Fsk_Obs_11	D001_Isensee_RS46_TC001	D001_Isensee_RS46_TC001	NaN	50			normal
AC_Fsk_Obs_11	D001_Isensee_RS46_TC001	D001_Isensee_RS46_TC001	NaN	55			normal
AC_Fsk_Obs_11	D001_Isensee_RS46_TC001	D001_Isensee_RS46_TC001	-0.0342507192742304	65			normal
AC_Fsk_Obs_11	D001_Isensee_RS46_TC001	D001_Isensee_RS46_TC001	0.219697537562545	80			normal
AC_Fsk_Obs_11	D001_Isensee_RS46_TC001	D001_Isensee_RS46_TC001	NaN	85			normal
AC_Fsk_Obs_11	D001_Isensee_RS46_TC001	D001_Isensee_RS46_TC001	-0.287227112261203	100			normal
AC_Fsk_Obs_11	D001_Isensee_RS46_TC001	D001_Isensee_RS46_TC001	-0.14666206563139	150			normal
AC_Fsk_Obs_11	D001_Isensee_RS46_TC001	D001_Isensee_RS46_TC001	0.0543161265529666	200			normal
