observableId	observableName	observableFormula	observableTransformation	noiseFormula	noiseDistribution
Compound_1_Obs	Compound_1_Obs	IL13_Rec + IL13_DecoyR + Rec + Rec_i + SOCS3 + SOCS3mRNA + STAT5 + pJAK2 + p_IL13_Rec + p_IL13_Rec_i	lin	sd1_Compound_1_Obs	normal
Compound_2_Obs_1	Compound_2_Obs	CD274mRNA + DecoyR + IL13_Rec + JAK2 + Rec + Rec_i + SOCS3mRNA + STAT5 + pJAK2 + p_IL13_Rec_i	lin	sd1_Compound_2_Obs	normal
Compound_2_Obs_2	Compound_2_Obs	CD274mRNA + DecoyR + IL13_Rec + JAK2 + Rec + Rec_i + SOCS3mRNA + STAT5 + pJAK2 + p_IL13_Rec_i	lin	sd2_Compound_2_Obs	normal
Compound_3_Obs	Compound_3_Obs	CD274mRNA + DecoyR + IL13_DecoyR + JAK2 + Rec + Rec_i + SOCS3mRNA + STAT5 + pSTAT5 + p_IL13_Rec	lin	sd1_Compound_3_Obs	normal
Compound_4_Obs_1	Compound_4_Obs	CD274mRNA + IL13_DecoyR + Rec + Rec_i + SOCS3 + SOCS3mRNA + STAT5 + pJAK2 + pSTAT5 + p_IL13_Rec_i	lin	sd1_Compound_4_Obs	normal
Compound_4_Obs_2	Compound_4_Obs	CD274mRNA + IL13_DecoyR + Rec + Rec_i + SOCS3 + SOCS3mRNA + STAT5 + pJAK2 + pSTAT5 + p_IL13_Rec_i	lin	sd2_Compound_4_Obs	normal
JAK2_Obs_1	JAK2_Obs	JAK2	lin	sd1_JAK2_Obs	normal
JAK2_Obs_2	JAK2_Obs	JAK2	lin	sd2_JAK2_Obs	normal
JAK2_Obs_3	JAK2_Obs	JAK2	lin	sd3_JAK2_Obs	normal
Rec_Obs	Rec_Obs	Rec	lin	sd1_Rec_Obs	normal
Rec_i_Obs	Rec_i_Obs	Rec_i	lin	sd1_Rec_i_Obs	normal
SOCS3mRNA_Obs_1	SOCS3mRNA_Obs	SOCS3mRNA	lin	sd1_SOCS3mRNA_Obs	normal
SOCS3mRNA_Obs_2	SOCS3mRNA_Obs	SOCS3mRNA	lin	sd2_SOCS3mRNA_Obs	normal
SOCS3mRNA_Obs_3	SOCS3mRNA_Obs	SOCS3mRNA	lin	sd3_SOCS3mRNA_Obs	normal
SOCS3mRNA_Obs_4	SOCS3mRNA_Obs	SOCS3mRNA	lin	sd4_SOCS3mRNA_Obs	normal
STAT5_Obs_1	STAT5_Obs	STAT5	lin	sd1_STAT5_Obs	normal
STAT5_Obs_2	STAT5_Obs	STAT5	lin	sd2_STAT5_Obs	normal
pJAK2_Obs_1	pJAK2_Obs	pJAK2	lin	sd1_pJAK2_Obs	normal
pJAK2_Obs_2	pJAK2_Obs	pJAK2	lin	sd2_pJAK2_Obs	normal
p_IL13_Rec_i_Obs_1	p_IL13_Rec_i_Obs	p_IL13_Rec_i	lin	sd1_p_IL13_Rec_i_Obs	normal
p_IL13_Rec_i_Obs_2	p_IL13_Rec_i_Obs	p_IL13_Rec_i	lin	sd2_p_IL13_Rec_i_Obs	normal
p_IL13_Rec_i_Obs_3	p_IL13_Rec_i_Obs	p_IL13_Rec_i	lin	sd3_p_IL13_Rec_i_Obs	normal
