observableId	observableName	observableFormula	observableTransformation	noiseFormula	noiseDistribution
JAK1_gp130_Obs_1	JAK1_gp130_Obs	JAK1_gp130*scale1_JAK1_gp130_Obs	lin	sd1_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_2	JAK1_gp130_Obs	JAK1_gp130*scale2_JAK1_gp130_Obs	lin	sd2_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_3	JAK1_gp130_Obs	JAK1_gp130*scale3_JAK1_gp130_Obs	lin	sd3_JAK1_gp130_Obs	normal
nSTAT3_Obs_1	nSTAT3_Obs	nSTAT3*scale1_nSTAT3_Obs	lin	sd1_nSTAT3_Obs	normal
nSTAT3_Obs_2	nSTAT3_Obs	nSTAT3*scale2_nSTAT3_Obs	lin	sd2_nSTAT3_Obs	normal
nSTAT3_Obs_3	nSTAT3_Obs	nSTAT3*scale3_nSTAT3_Obs	lin	sd3_nSTAT3_Obs	normal
nSTAT3_Obs_4	nSTAT3_Obs	nSTAT3*scale4_nSTAT3_Obs	lin	sd4_nSTAT3_Obs	normal
nSTAT3_Obs_5	nSTAT3_Obs	nSTAT3*scale5_nSTAT3_Obs	lin	sd5_nSTAT3_Obs	normal
pJAK1_gp130_Obs_1	pJAK1_gp130_Obs	pJAK1_gp130*scale1_pJAK1_gp130_Obs	lin	sd1_pJAK1_gp130_Obs	normal
pJAK1_gp130_Obs_2	pJAK1_gp130_Obs	pJAK1_gp130*scale2_pJAK1_gp130_Obs	lin	sd2_pJAK1_gp130_Obs	normal
pJAK1_gp130_Obs_3	pJAK1_gp130_Obs	pJAK1_gp130*scale3_pJAK1_gp130_Obs	lin	sd3_pJAK1_gp130_Obs	normal
pJAK1_gp130_Obs_4	pJAK1_gp130_Obs	pJAK1_gp130*scale4_pJAK1_gp130_Obs	lin	sd4_pJAK1_gp130_Obs	normal
pJAK1_gp130_Obs_5	pJAK1_gp130_Obs	pJAK1_gp130*scale5_pJAK1_gp130_Obs	lin	sd5_pJAK1_gp130_Obs	normal
pJAK1_gp130_Obs_6	pJAK1_gp130_Obs	pJAK1_gp130*scale6_pJAK1_gp130_Obs	lin	sd6_pJAK1_gp130_Obs	normal
pJAK1_pgp130_Obs_01	pJAK1_pgp130_Obs	pJAK1_pgp130*scale10_pJAK1_pgp130_Obs	lin	sd10_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_02	pJAK1_pgp130_Obs	pJAK1_pgp130*scale11_pJAK1_pgp130_Obs	lin	sd11_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_03	pJAK1_pgp130_Obs	pJAK1_pgp130*scale12_pJAK1_pgp130_Obs	lin	sd12_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_04	pJAK1_pgp130_Obs	pJAK1_pgp130*scale13_pJAK1_pgp130_Obs	lin	sd13_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_05	pJAK1_pgp130_Obs	pJAK1_pgp130*scale14_pJAK1_pgp130_Obs	lin	sd14_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_06	pJAK1_pgp130_Obs	pJAK1_pgp130*scale15_pJAK1_pgp130_Obs	lin	sd15_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_07	pJAK1_pgp130_Obs	pJAK1_pgp130*scale16_pJAK1_pgp130_Obs	lin	sd16_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_08	pJAK1_pgp130_Obs	pJAK1_pgp130*scale17_pJAK1_pgp130_Obs	lin	sd17_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_09	pJAK1_pgp130_Obs	pJAK1_pgp130*scale18_pJAK1_pgp130_Obs	lin	sd18_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_10	pJAK1_pgp130_Obs	pJAK1_pgp130*scale19_pJAK1_pgp130_Obs	lin	sd19_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_11	pJAK1_pgp130_Obs	pJAK1_pgp130*scale1_pJAK1_pgp130_Obs	lin	sd1_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_12	pJAK1_pgp130_Obs	pJAK1_pgp130*scale20_pJAK1_pgp130_Obs	lin	sd20_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_13	pJAK1_pgp130_Obs	pJAK1_pgp130*scale21_pJAK1_pgp130_Obs	lin	sd21_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_14	pJAK1_pgp130_Obs	pJAK1_pgp130*scale22_pJAK1_pgp130_Obs	lin	sd22_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_15	pJAK1_pgp130_Obs	pJAK1_pgp130*scale23_pJAK1_pgp130_Obs	lin	sd23_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_16	pJAK1_pgp130_Obs	pJAK1_pgp130*scale24_pJAK1_pgp130_Obs	lin	sd24_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_17	pJAK1_pgp130_Obs	pJAK1_pgp130*scale25_pJAK1_pgp130_Obs	lin	sd25_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_18	pJAK1_pgp130_Obs	pJAK1_pgp130*scale26_pJAK1_pgp130_Obs	lin	sd26_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_19	pJAK1_pgp130_Obs	pJAK1_pgp130*scale27_pJAK1_pgp130_Obs	lin	sd27_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_20	pJAK1_pgp130_Obs	pJAK1_pgp130*scale28_pJAK1_pgp130_Obs	lin	sd28_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_21	pJAK1_pgp130_Obs	pJAK1_pgp130*scale29_pJAK1_pgp130_Obs	lin	sd29_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_22	pJAK1_pgp130_Obs	pJAK1_pgp130*scale2_pJAK1_pgp130_Obs	lin	sd2_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_23	pJAK1_pgp130_Obs	pJAK1_pgp130*scale30_pJAK1_pgp130_Obs	lin	sd30_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_24	pJAK1_pgp130_Obs	pJAK1_pgp130*scale31_pJAK1_pgp130_Obs	lin	sd31_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_25	pJAK1_pgp130_Obs	pJAK1_pgp130*scale32_pJAK1_pgp130_Obs	lin	sd32_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_26	pJAK1_pgp130_Obs	pJAK1_pgp130*scale33_pJAK1_pgp130_Obs	lin	sd33_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_27	pJAK1_pgp130_Obs	pJAK1_pgp130*scale34_pJAK1_pgp130_Obs	lin	sd34_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_28	pJAK1_pgp130_Obs	pJAK1_pgp130*scale35_pJAK1_pgp130_Obs	lin	sd35_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_29	pJAK1_pgp130_Obs	pJAK1_pgp130*scale36_pJAK1_pgp130_Obs	lin	sd36_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_30	pJAK1_pgp130_Obs	pJAK1_pgp130*scale37_pJAK1_pgp130_Obs	lin	sd37_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_31	pJAK1_pgp130_Obs	pJAK1_pgp130*scale38_pJAK1_pgp130_Obs	lin	sd38_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_32	pJAK1_pgp130_Obs	pJAK1_pgp130*scale39_pJAK1_pgp130_Obs	lin	sd39_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_33	pJAK1_pgp130_Obs	pJAK1_pgp130*scale3_pJAK1_pgp130_Obs	lin	sd3_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_34	pJAK1_pgp130_Obs	pJAK1_pgp130*scale40_pJAK1_pgp130_Obs	lin	sd40_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_35	pJAK1_pgp130_Obs	pJAK1_pgp130*scale41_pJAK1_pgp130_Obs	lin	sd41_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_36	pJAK1_pgp130_Obs	pJAK1_pgp130*scale42_pJAK1_pgp130_Obs	lin	sd42_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_37	pJAK1_pgp130_Obs	pJAK1_pgp130*scale43_pJAK1_pgp130_Obs	lin	sd43_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_38	pJAK1_pgp130_Obs	pJAK1_pgp130*scale44_pJAK1_pgp130_Obs	lin	sd44_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_39	pJAK1_pgp130_Obs	pJAK1_pgp130*scale45_pJAK1_pgp130_Obs	lin	sd45_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_40	pJAK1_pgp130_Obs	pJAK1_pgp130*scale46_pJAK1_pgp130_Obs	lin	sd46_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_41	pJAK1_pgp130_Obs	pJAK1_pgp130*scale47_pJAK1_pgp130_Obs	lin	sd47_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_42	pJAK1_pgp130_Obs	pJAK1_pgp130*scale4_pJAK1_pgp130_Obs	lin	sd4_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_43	pJAK1_pgp130_Obs	pJAK1_pgp130*scale5_pJAK1_pgp130_Obs	lin	sd5_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_44	pJAK1_pgp130_Obs	pJAK1_pgp130*scale6_pJAK1_pgp130_Obs	lin	sd6_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_45	pJAK1_pgp130_Obs	pJAK1_pgp130*scale7_pJAK1_pgp130_Obs	lin	sd7_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_46	pJAK1_pgp130_Obs	pJAK1_pgp130*scale8_pJAK1_pgp130_Obs	lin	sd8_pJAK1_pgp130_Obs	normal
