observableId	observableName	observableFormula	observableTransformation	noiseFormula	noiseDistribution
Compound_1_Obs	Compound_1_Obs	IRSiP + IRins	lin	sd1_Compound_1_Obs	normal
Compound_2_Obs_1	Compound_2_Obs	IRi + IRp	lin	sd1_Compound_2_Obs	normal
Compound_2_Obs_2	Compound_2_Obs	IRi + IRp	lin	sd2_Compound_2_Obs	normal
Compound_2_Obs_3	Compound_2_Obs	IRi + IRp	lin	sd3_Compound_2_Obs	normal
Compound_3_Obs	Compound_3_Obs	IRSiP + IRiP	lin	sd1_Compound_3_Obs	normal
IRS_Obs	IRS_Obs	IRS	lin	sd1_IRS_Obs	normal
IR_Obs_1	IR_Obs	IR	lin	sd1_IR_Obs	normal
IR_Obs_2	IR_Obs	IR	lin	sd2_IR_Obs	normal
IR_Obs_3	IR_Obs	IR	lin	sd3_IR_Obs	normal
IRins_Obs	IRins_Obs	IRins	lin	sd1_IRins_Obs	normal
IRp_Obs	IRp_Obs	IRp	lin	sd1_IRp_Obs	normal
XX_Obs_1	XX_Obs	XX	lin	sd1_XX_Obs	normal
XX_Obs_2	XX_Obs	XX	lin	sd2_XX_Obs	normal
XX_Obs_3	XX_Obs	XX	lin	sd3_XX_Obs	normal
XXp_Obs	XXp_Obs	XXp	lin	sd1_XXp_Obs	normal
