observableId	preequilibrationConditionId	simulationConditionId	measurement	time	observableParameters	noiseParameters	noiseDistribution
IR_Obs_1	D3_Brannmark_RS08_DR001	D1_Brannmark_RS08_TC001	10.8800429528941	0			normal
IR_Obs_1	D3_Brannmark_RS08_DR001	D1_Brannmark_RS08_TC001	0.136395588284714	3.5			normal
IR_Obs_1	D3_Brannmark_RS08_DR001	D1_Brannmark_RS08_TC001	NaN	4			normal
IR_Obs_1	D3_Brannmark_RS08_DR001	D1_Brannmark_RS08_TC001	0.0990223944661356	7			normal
IR_Obs_1	D3_Brannmark_RS08_DR001	D1_Brannmark_RS08_TC001	NaN	8.5			normal
IR_Obs_1	D3_Brannmark_RS08_DR001	D1_Brannmark_RS08_TC001	0.106527432775481	10			normal
IR_Obs_1	D3_Brannmark_RS08_DR001	D1_Brannmark_RS08_TC001	0.0830014675309277	15			normal
IR_Obs_1	D3_Brannmark_RS08_DR001	D1_Brannmark_RS08_TC001	0.0886472160028587	20			normal
IR_Obs_1	D3_Brannmark_RS08_DR001	D1_Brannmark_RS08_TC001	0.0677474295639135	25			normal
IR_Obs_1	D3_Brannmark_RS08_DR001	D1_Brannmark_RS08_TC001	NaN	30			normal
IR_Obs_1	D3_Brannmark_RS08_DR001	D1_Brannmark_RS08_TC001	NaN	40			normal
IR_Obs_1	D3_Brannmark_RS08_DR001	D1_Brannmark_RS08_TC001	NaN	45			normal
IR_Obs_1	D3_Brannmark_RS08_DR001	D1_Brannmark_RS08_TC001	NaN	60			normal
IR_Obs_1	D3_Brannmark_RS08_DR001	D1_Brannmark_RS08_TC001	NaN	70			normal
IRi_Obs	D3_Brannmark_RS08_DR001	D1_Brannmark_RS08_TC001	0.0644242882790701	0			normal
IRi_Obs	D3_Brannmark_RS08_DR001	D1_Brannmark_RS08_TC001	NaN	3.5			normal
IRi_Obs	D3_Brannmark_RS08_DR001	D1_Brannmark_RS08_TC001	2.98618964792204	4			normal
IRi_Obs	D3_Brannmark_RS08_DR001	D1_Brannmark_RS08_TC001	NaN	7			normal
IRi_Obs	D3_Brannmark_RS08_DR001	D1_Brannmark_RS08_TC001	4.43765489958471	8.5			normal
IRi_Obs	D3_Brannmark_RS08_DR001	D1_Brannmark_RS08_TC001	NaN	10			normal
IRi_Obs	D3_Brannmark_RS08_DR001	D1_Brannmark_RS08_TC001	6.18223466522038	15			normal
IRi_Obs	D3_Brannmark_RS08_DR001	D1_Brannmark_RS08_TC001	7.18986575094451	20			normal
IRi_Obs	D3_Brannmark_RS08_DR001	D1_Brannmark_RS08_TC001	6.66166191985135	25			normal
IRi_Obs	D3_Brannmark_RS08_DR001	D1_Brannmark_RS08_TC001	8.04591299464654	30			normal
IRi_Obs	D3_Brannmark_RS08_DR001	D1_Brannmark_RS08_TC001	6.38684581439764	40			normal
IRi_Obs	D3_Brannmark_RS08_DR001	D1_Brannmark_RS08_TC001	6.57110895882384	45			normal
IRi_Obs	D3_Brannmark_RS08_DR001	D1_Brannmark_RS08_TC001	8.59286972544846	60			normal
IRi_Obs	D3_Brannmark_RS08_DR001	D1_Brannmark_RS08_TC001	6.77095459944887	70			normal
IR_Obs_2	D3_Brannmark_RS08_DR001	D2_Brannmark_RS08_TC002	12.985490646971	0			normal
IR_Obs_2	D3_Brannmark_RS08_DR001	D2_Brannmark_RS08_TC002	8.46546370942439	2			normal
IR_Obs_2	D3_Brannmark_RS08_DR001	D2_Brannmark_RS08_TC002	6.99467702896979	3.5			normal
IR_Obs_2	D3_Brannmark_RS08_DR001	D2_Brannmark_RS08_TC002	2.38459865449029	5.5			normal
IR_Obs_2	D3_Brannmark_RS08_DR001	D2_Brannmark_RS08_TC002	1.20428829125017	8			normal
IR_Obs_2	D3_Brannmark_RS08_DR001	D2_Brannmark_RS08_TC002	1.17776090453124	10			normal
IR_Obs_2	D3_Brannmark_RS08_DR001	D2_Brannmark_RS08_TC002	0.755750197666358	15			normal
IR_Obs_2	D3_Brannmark_RS08_DR001	D2_Brannmark_RS08_TC002	0.683954063217594	20			normal
IR_Obs_3	D3_Brannmark_RS08_DR001	D3_Brannmark_RS08_DR001	8.01790776549111	8			normal
IR_Obs_3	D3_Brannmark_RS08_DR001	D4_Brannmark_RS08_DR001	9.18370883111051	8			normal
IR_Obs_3	D3_Brannmark_RS08_DR001	D5_Brannmark_RS08_DR001	8.99318474044487	8			normal
IR_Obs_3	D3_Brannmark_RS08_DR001	D6_Brannmark_RS08_DR001	7.95548441241125	8			normal
IR_Obs_3	D3_Brannmark_RS08_DR001	D7_Brannmark_RS08_DR001	7.65572253223896	8			normal
IR_Obs_3	D3_Brannmark_RS08_DR001	D8_Brannmark_RS08_DR001	1.27971226722895	8			normal
IR_Obs_3	D3_Brannmark_RS08_DR001	D9_Brannmark_RS08_DR001	0.127459429651842	8			normal
