parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	objectivePriorType	objectivePriorParameters
inflowp	inflowp	log10	1e-05	1000	0.0363078054770101	1	parameterScaleUniform	
k00_01	k00_01	log10	1e-05	1000	2.74157417192788	1	parameterScaleUniform	
k00_10	k00_10	log10	1e-05	1000	6.83911647281429	1	parameterScaleUniform	
k01_00	k01_00	log10	1e-06	1000	6.30957344480193e-06	1	parameterScaleUniform	
k01_02	k01_02	log10	1e-05	1000	1.64816239152551	1	parameterScaleUniform	
k01_11	k01_11	log10	1e-05	1000	1.38038426460288e-05	1	parameterScaleUniform	
k02_01	k02_01	log10	1e-05	1000	0.0218776162394955	1	parameterScaleUniform	
k02_03	k02_03	log10	1e-05	1000	0.0138038426460288	1	parameterScaleUniform	
k02_12	k02_12	log10	1e-05	1000	0.0467735141287198	1	parameterScaleUniform	
k03_02	k03_02	log10	7.94328234724282e-07	1000	5.24807460249772e-06	1	parameterScaleUniform	
k03_13	k03_13	log10	1e-05	1000	0.0489778819368446	1	parameterScaleUniform	
k10_00	k10_00	log10	1e-05	1000	1.62181009735893e-05	1	parameterScaleUniform	
k10_11	k10_11	log10	1e-05	10000	1479.10838816821	1	parameterScaleUniform	
k10_20	k10_20	log10	1e-05	1000	1.51356124843621e-05	1	parameterScaleUniform	
k11_01	k11_01	log10	1e-05	1000	1.23026877081238e-05	1	parameterScaleUniform	
k11_10	k11_10	log10	1e-05	1000	186.208713666287	1	parameterScaleUniform	
k11_12	k11_12	log10	1e-05	1000	9.81747943019984	1	parameterScaleUniform	
k11_21	k11_21	log10	1e-05	1000	0.279254384123734	1	parameterScaleUniform	
k12_02	k12_02	log10	1e-05	1000	1.51356124843621e-05	1	parameterScaleUniform	
k12_11	k12_11	log10	1e-05	1000	0.119949930314938	1	parameterScaleUniform	
k12_13	k12_13	log10	1e-05	1000	0.0234422881531992	1	parameterScaleUniform	
k12_22	k12_22	log10	1e-05	1000	0.0072443596007499	1	parameterScaleUniform	
k13_03	k13_03	log10	1e-06	1000	6.16595001861482e-06	1	parameterScaleUniform	
k13_12	k13_12	log10	1e-05	1000	0.138675582887189	1	parameterScaleUniform	
k13_23	k13_23	log10	1.25892541179417e-06	1000	7.24435960074991e-06	1	parameterScaleUniform	
k20_10	k20_10	log10	1e-05	1000	1.62181009735893e-05	1	parameterScaleUniform	
k20_21	k20_21	log10	7.94328234724282e-07	1000	5.12861383991365e-06	1	parameterScaleUniform	
k20_30	k20_30	log10	1e-05	1000	0.263026799189538	1	parameterScaleUniform	
k21_11	k21_11	log10	1e-05	1000	1.86208713666287e-05	1	parameterScaleUniform	
k21_20	k21_20	log10	1e-05	1000	0.118850222743702	1	parameterScaleUniform	
k21_22	k21_22	log10	1e-05	1000	1.77827941003892e-05	1	parameterScaleUniform	
k21_31	k21_31	log10	1.25892541179417e-06	1000	7.94328234724282e-06	1	parameterScaleUniform	
k22_12	k22_12	log10	1e-05	1000	0.0977237220955811	1	parameterScaleUniform	
k22_21	k22_21	log10	1e-06	1000	6.02559586074358e-06	1	parameterScaleUniform	
k22_23	k22_23	log10	1e-05	1000	0.0446683592150963	1	parameterScaleUniform	
k22_32	k22_32	log10	1e-06	1000	6.60693448007596e-06	1	parameterScaleUniform	
k23_13	k23_13	log10	1e-05	1000	0.140281370456196	1	parameterScaleUniform	
k23_22	k23_22	log10	1e-05	1000	1.20226443461741e-05	1	parameterScaleUniform	
k30_20	k30_20	log10	1.25892541179417e-06	1000	8.91250938133746e-06	1	parameterScaleUniform	
k30_31	k30_31	log10	1e-05	1000	0.347536161443206	1	parameterScaleUniform	
k31_21	k31_21	log10	1e-05	1000	1.47910838816821e-05	1	parameterScaleUniform	
k31_30	k31_30	log10	1e-05	1000	1.31825673855641e-05	1	parameterScaleUniform	
k31_32	k31_32	log10	1e-05	1000	0.415910610494022	1	parameterScaleUniform	
k32_22	k32_22	log10	1e-05	1000	1.16466225271933	1	parameterScaleUniform	
k32_31	k32_31	log10	1.58489319246111e-06	1000	9.77237220955811e-06	1	parameterScaleUniform	
scale1_Compound_1_Obs	scale1_Compound_1_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale1_Compound_3_Obs	scale1_Compound_3_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale1_K27me1K36me0_Obs	scale1_K27me1K36me0_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
sd1_Compound_1_Obs	sd1_Compound_1_Obs	log10	1e-05	1	0.00191249364184421	1	parameterScaleUniform	
sd1_Compound_2_Obs	sd1_Compound_2_Obs	log10	0.0001	10	0.0652829844158614	1	parameterScaleUniform	
sd1_Compound_3_Obs	sd1_Compound_3_Obs	log10	1e-05	1	0.00420823515424823	1	parameterScaleUniform	
sd1_K27me1K36me0_Obs	sd1_K27me1K36me0_Obs	log10	1e-07	0.01	8.79832499441866e-05	1	parameterScaleUniform	
sd1_K27me2K36me2_Obs	sd1_K27me2K36me2_Obs	log10	1e-05	1	0.00385123482428931	1	parameterScaleUniform	
