timepoint,Bac_Obs,Glu_Obs,cGlu_Obs,Ind_Obs
0,0.0165036589402295,10.0161355111357,-0.191013620372716,-0.000174942193747387
40,NaN,0.00767878385439313,NaN,NaN
80,NaN,-0.0167459327850018,NaN,NaN
100,NaN,0.0312633901921222,NaN,NaN
150,NaN,-0.0560252140765871,NaN,NaN
250,NaN,-0.152763780924537,NaN,NaN
300,NaN,-0.0930232193509241,NaN,NaN
350,NaN,0.124554816135701,NaN,NaN
400,0.0499365239393204,NaN,9.52219682363593,NaN
450,NaN,0.00969621241816949,NaN,0.00351411999291523
750,0.0661880161374176,NaN,NaN,NaN
800,NaN,NaN,9.34259049538577,NaN
900,NaN,NaN,NaN,0.00323088094924494
1000,0.155555772362623,NaN,9.49844072952219,NaN
1500,0.329331364016671,NaN,8.93523202732157,0.00313164839872785
2000,0.691557982402957,NaN,8.87173940060012,0.0032833897010224
2500,1.07334219279271,NaN,8.24213211665051,0.0025788452928955
3000,NaN,NaN,NaN,0.00255921398144979
3500,1.43566155872213,NaN,7.72776730894525,NaN
4000,1.56518248183491,NaN,7.55803274160804,0.00226969697831617
5000,1.45908023672769,NaN,7.17506522621839,0.00222412572891277
6000,1.45619445889129,NaN,7.17709944182779,0.00187525231638086
7000,1.46119054430499,NaN,6.83436263397329,0.00152021073836867
8500,1.5641689317331,NaN,5.57052594041644,0.00159356600574468
