timepoint,Bac_Obs,Glu_Obs,cGlu_Obs,Ind_Obs
0,-0.0188005442718303,10.201863265083,-0.294136632930793,0.00237894494039762
200,NaN,9.72802768588881,NaN,NaN
350,NaN,9.0641332515361,NaN,NaN
400,-0.0176251830327513,NaN,0.560523972811567,0.000400802964570758
550,NaN,10.0392507149132,NaN,NaN
750,-0.0305241343007285,9.42684634754856,NaN,NaN
800,NaN,NaN,0.948676661244591,0.0031449590027638
1000,0.115947724397646,8.9750214902958,NaN,-0.00279371070520419
1500,0.676792525578064,3.52268789428831,6.53883646789923,0.0866259398717335
2000,0.735526674351907,0.640835052524762,8.02240007602498,0.156027982552346
2500,0.784828236480644,0.541254020021983,NaN,0.131628917982539
3000,NaN,NaN,5.77821666041388,NaN
3500,0.692834914554119,0.408572473281503,5.19400402555944,0.0752953667916816
4000,0.751527388140377,NaN,4.69945718147128,0.0559267017407234
5000,0.72593969409555,NaN,4.07815711841182,0.0390699743004518
6000,0.810513968399722,NaN,3.35119642755178,0.0268505457629907
7000,0.7430122955062,NaN,2.81695290113906,NaN
7500,NaN,NaN,NaN,0.0254787660339809
8500,0.745528934219669,NaN,2.64108956744456,NaN
