parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	objectivePriorType	objectivePriorParameters
K2	K2	log10	0.001	100000	0.172186857498601	1	parameterScaleUniform	
K_par	K_par	log10	0.001	100000	8.95364765549594	1	parameterScaleUniform	
Ka	Ka	log10	0.001	100000	0.109144033644876	1	parameterScaleUniform	
Kd	Kd	log10	0.001	100000	0.511681835540308	1	parameterScaleUniform	
Kf	Kf	log10	0.001	100000	2.16271852372702	1	parameterScaleUniform	
Kp	Kp	log10	0.001	100000	1.62181009735893	1	parameterScaleUniform	
Ky	Ky	log10	0.001	100000	0.376703798983909	1	parameterScaleUniform	
Kz	Kz	log10	0.001	100000	0.18113400926196	1	parameterScaleUniform	
Vd	Vd	log10	0.001	100000	54.9540873857625	1	parameterScaleUniform	
Vm2	Vm2	log10	0.001	100000	8.37529282126883	1	parameterScaleUniform	
Vm3	Vm3	log10	0.001	100000	40.7380277804113	1	parameterScaleUniform	
Vp	Vp	log10	0.001	100000	1.78237876744809	1	parameterScaleUniform	
beta_par	beta_par	log10	0.001	100000	1.57036280433355	1	parameterScaleUniform	
epsilon_par	epsilon_par	log10	0.001	100000	0.157398286446622	1	parameterScaleUniform	
init_A_state	init_A_state	lin	0	1	0.831	1	parameterScaleUniform	
init_Y_state	init_Y_state	lin	0	1	0.65	1	parameterScaleUniform	
init_Z_state	init_Z_state	lin	0	1	0.0595	1	parameterScaleUniform	
n_par	n_par	log10	0.001	100000	6.12350391724774	1	parameterScaleUniform	
offset1_A_state_Obs	offset1_A_state_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
scale1_A_state_Obs	scale1_A_state_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale1_Y_state_Obs	scale1_Y_state_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
sd1_A_state_Obs	sd1_A_state_Obs	log10	0.001	100	0.14284991950608	1	parameterScaleUniform	
sd1_Y_state_Obs	sd1_Y_state_Obs	log10	0.001	100	0.137904995996366	1	parameterScaleUniform	
v0	v0	log10	0.001	100000	3.926449353996	1	parameterScaleUniform	
v1	v1	log10	0.001	100000	1.77827941003892	1	parameterScaleUniform	
